"INGRAM,THOMAS C",LEGISLATIVE CORRESPONDENT,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"MERRITT,ANDREW",FIELD REPRESENTATIVE,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"MULLINS, MARY P",CASEWORKER,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"OSBORN, SARAH",SENIOR LEGISLATIVE ASSISTANT,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"SHEA,JOHN",LEGISLATIVE ASSISTANT,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"SPOHN,CAROLE A",SCHEDULER/OFFICE MANAGER,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"THREADGILL,TYLER",COMMUNICATIONS DIRECTOR,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"VEY,ALEKSANDER G",LEGISLATIVE DIRECTOR,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"WHITE,ROBERT C",DEPUTY CHIEF OF STAFF-DIST OPR,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"AMANTE-HARSTINE,MICHELLE M",FIELD REPRESENTATIVE,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"BOSHEARS,CINDY S",FIELD REPRESENTATIVE,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"COMPTON,RACHEL M",PRESS/STAFF ASSISTANT,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"DOUX,JULES T",CASEWORKER,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"GERNERT,MAXINE O",OFC MGR-ATHENS/FIELD REPRESENT,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"HARDIN, HELEN",SENIOR POLICY ADVISOR,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"HIPPE,JAMES H",CHIEF OF STAFF,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"INGRAM,THOMAS C",LEGISLATIVE CORRESPONDENT,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"MERRITT,ANDREW",FIELD REPRESENTATIVE,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"MULLINS, MARY P",CASEWORKER,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"OSBORN, SARAH",SENIOR LEGISLATIVE ASSISTANT,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"SHEA,JOHN",LEGISLATIVE ASSISTANT,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"SPOHN,CAROLE A",SCHEDULER/OFFICE MANAGER,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"THREADGILL,TYLER",COMMUNICATIONS DIRECTOR,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"VEY,ALEKSANDER G",LEGISLATIVE DIRECTOR,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"WHITE,ROBERT C",DEPUTY CHIEF OF STAFF-DIST OPR,2015Q1,F000459,HON. CHARLES J. CHUCK FLEISCHMANN
"ALTHOUSE,JOSHUA S",SHARED EMPLOYEE,2015Q1,F000456,HON. JOHN FLEMING
"APPLEWHITE,JODIE D",SCHEDULER,2015Q1,F000456,HON. JOHN FLEMING
"BARR,JOHN S",CASEWORKER,2015Q1,F000456,HON. JOHN FLEMING
"BARR,JOHN S",DISTRICT DIRECTOR,2015Q1,F000456,HON. JOHN FLEMING
"CHRISTIAN,COURTNEY R",PART-TIME EMPLOYEE,2015Q1,F000456,HON. JOHN FLEMING
"DOHERTY, KATHRYN J",SENIOR LEGISLATIVE ASSISTANT,2015Q1,F000456,HON. JOHN FLEMING
"FERRELL,ELIZABETH S",STAFF ASSISTANT,2015Q1,F000456,HON. JOHN FLEMING
"GARTZKE, DANA",CHIEF OF STAFF,2015Q1,F000456,HON. JOHN FLEMING
"HUDGENS,NICOLE E",STAFF ASSISTANT,2015Q1,F000456,HON. JOHN FLEMING
"KUZIOMKO,SARAH J",COMMUNICATIONS DIRECTOR,2015Q1,F000456,HON. JOHN FLEMING
"MALONE,MARK E",DEPUTY PRESS AIDE,2015Q1,F000456,HON. JOHN FLEMING
"MALONE,MARK E",DEPUTY PRESS AIDE (OTHER COMPENSATION),2015Q1,F000456,HON. JOHN FLEMING
"MCKENZIE,STEPHANIE",DISTRICT DIRECTOR,2015Q1,F000456,HON. JOHN FLEMING
"SACHTLEBEN,DOUGLAS R",DIRECTOR OF COMMUNICATIONS,2015Q1,F000456,HON. JOHN FLEMING
"SILVER,MATTHEW R",LEGISLATIVE ASSISTANT,2015Q1,F000456,HON. JOHN FLEMING
"TURNER, LEE K",DISTRICT DIRECTOR,2015Q1,F000456,HON. JOHN FLEMING
"VAN GILST,ALLISON L",LEGISLATIVE CORRESPONDENT,2015Q1,F000456,HON. JOHN FLEMING
"VAN METER, GARTH R",LEGISLATIVE DIRECTOR,2015Q1,F000456,HON. JOHN FLEMING
"YBARRA,AYLA S",STAFF ASSISTANT,2015Q1,F000456,HON. JOHN FLEMING
"ALTHOUSE,JOSHUA S",SHARED EMPLOYEE,2015Q1,F000456,HON. JOHN FLEMING
"APPLEWHITE,JODIE D",SCHEDULER,2015Q1,F000456,HON. JOHN FLEMING
"BARR,JOHN S",CASEWORKER,2015Q1,F000456,HON. JOHN FLEMING
"DOHERTY, KATHRYN J",SENIOR LEGISLATIVE ASSISTANT,2015Q1,F000456,HON. JOHN FLEMING
"FERRELL,ELIZABETH S",STAFF ASSISTANT,2015Q1,F000456,HON. JOHN FLEMING
"GARTZKE, DANA",CHIEF OF STAFF,2015Q1,F000456,HON. JOHN FLEMING
"HUDGENS,NICOLE E",STAFF ASSISTANT,2015Q1,F000456,HON. JOHN FLEMING
"MALONE,MARK E",DEPUTY PRESS AIDE,2015Q1,F000456,HON. JOHN FLEMING
"MCKENZIE,STEPHANIE",DISTRICT DIRECTOR,2015Q1,F000456,HON. JOHN FLEMING
"SACHTLEBEN,DOUGLAS R",DIRECTOR OF COMMUNICATIONS,2015Q1,F000456,HON. JOHN FLEMING
"SILVER,MATTHEW R",LEGISLATIVE ASSISTANT,2015Q1,F000456,HON. JOHN FLEMING
"TURNER, LEE K",DISTRICT DIRECTOR,2015Q1,F000456,HON. JOHN FLEMING
"VAN GILST,ALLISON L",LEGISLATIVE CORRESPONDENT,2015Q1,F000456,HON. JOHN FLEMING
"VAN METER, GARTH R",LEGISLATIVE DIRECTOR,2015Q1,F000456,HON. JOHN FLEMING
"BALLARD,JORDAN L",LEGISLATIVE ASSISTANT,2015Q1,F000461,HON. BILL FLORES
"CARROLL,CAITLIN A",SHARED EMPLOYEE,2015Q1,F000461,HON. BILL FLORES
"CASTRO,ANDRE J",PRESS SECRETARY,2015Q1,F000461,HON. BILL FLORES
"CONALLY,LUKE",DISTRICT CO-DIRECTOR,2015Q1,F000461,HON. BILL FLORES
"CRESSON,COLLIN D",STAFF ASSISTANT - CASEWORKER,2015Q1,F000461,HON. BILL FLORES
"EDGE,JAMES W",DISTRICT CO-DIRECTOR,2015Q1,F000461,HON. BILL FLORES
"FORREST,PENNY L",OFFICE MANAGER/CASEWORKER,2015Q1,F000461,HON. BILL FLORES
"FURLOW,MATTHEW J",SHARED EMPLOYEE,2015Q1,F000461,HON. BILL FLORES
"GUSTAFSON, ERIC M",SENIOR LEGISLATIVE ASSISTANT,2015Q1,F000461,HON. BILL FLORES
"HARRISON,JESSICA D",SCHEDULER,2015Q1,F000461,HON. BILL FLORES
"HENDERSON,MIRANDA L",CASEWORKER/GRANTS COORDINATOR,2015Q1,F000461,HON. BILL FLORES
"KAYAALP,SIBEL N",LEGISLATIVE CORRESPONDENT,2015Q1,F000461,HON. BILL FLORES
"MCKINNEY,JESSICA",CASEWORKER,2015Q1,F000461,HON. BILL FLORES
"MOREHOUSE, JEFFREY A",CHIEF OF STAFF,2015Q1,F000461,HON. BILL FLORES
"OEHMEN, JONATHAN W",LEGISLATIVE DIRECTOR,2015Q1,F000461,HON. BILL FLORES
"PEREZ,MICHAEL R",SHARED EMPLOYEE,2015Q1,F000461,HON. BILL FLORES
"RUHLEN, MARY E",SHARED EMPLOYEE,2015Q1,F000461,HON. BILL FLORES
"SIMON, BRANDON J",FIELD REPRESENTATIVE,2015Q1,F000461,HON. BILL FLORES
"VOGELSANG,MARC A",PAID INTERN,2015Q1,F000461,HON. BILL FLORES
"ZHAO,CRYSTAL S",STAFF ASSISTANT,2015Q1,F000461,HON. BILL FLORES
"BALLARD,JORDAN L",LEGISLATIVE ASSISTANT,2015Q1,F000461,HON. BILL FLORES
"BAUGH, R P",SHARED EMPLOYEE,2015Q1,F000461,HON. BILL FLORES
"CASTRO,ANDRE J",PRESS SECRETARY,2015Q1,F000461,HON. BILL FLORES
"CONALLY,LUKE",DISTRICT CO-DIRECTOR,2015Q1,F000461,HON. BILL FLORES
"CRESSON,COLLIN D",STAFF ASSISTANT - CASEWORKER,2015Q1,F000461,HON. BILL FLORES
"EDGE,JAMES W",DISTRICT CO-DIRECTOR,2015Q1,F000461,HON. BILL FLORES
"FORREST,PENNY L",OFFICE MANAGER/CASEWORKER,2015Q1,F000461,HON. BILL FLORES
"GUSTAFSON, ERIC M",SENIOR LEGISLATIVE ASSISTANT,2015Q1,F000461,HON. BILL FLORES
"HARRISON,JESSICA D",SCHEDULER,2015Q1,F000461,HON. BILL FLORES
"HENDERSON,MIRANDA L",CASEWORKER/GRANTS COORDINATOR,2015Q1,F000461,HON. BILL FLORES
"KAYAALP,SIBEL N",LEGISLATIVE CORRESPONDENT,2015Q1,F000461,HON. BILL FLORES
"MCKINNEY,JESSICA",CASEWORKER,2015Q1,F000461,HON. BILL FLORES
"MOREHOUSE, JEFFREY A",CHIEF OF STAFF,2015Q1,F000461,HON. BILL FLORES
"OEHMEN, JONATHAN W",LEGISLATIVE DIRECTOR,2015Q1,F000461,HON. BILL FLORES
"RUHLEN, MARY E",SHARED EMPLOYEE,2015Q1,F000461,HON. BILL FLORES
"BOARDMAN, CHRISTIANE",DC CHIEF OF STAFF,2015Q1,F000445,HON. J. RANDY FORBES
"BYRD,CURTIS S",DISTRICT DIRECTOR EASTERN REG,2015Q1,F000445,HON. J. RANDY FORBES
"FALLON, JOAN E",CONSTITUENT SVS REP/SENIORS AD,2015Q1,F000445,HON. J. RANDY FORBES
"FALLON, JOAN E",DIRECTOR OF CONSTITUENT SVCS,2015Q1,F000445,HON. J. RANDY FORBES
"GILMORE, DEE D",CHIEF OF STAFF,2015Q1,F000445,HON. J. RANDY FORBES
"GRAY,ALEXANDER B",SENIOR ADVISOR,2015Q1,F000445,HON. J. RANDY FORBES
"GUVENSOYLAR,BURAK M",LEGISLATIVE ADVISER,2015Q1,F000445,HON. J. RANDY FORBES
"KING, CAROLYN A",DIRECTOR OF OPERATIONS,2015Q1,F000445,HON. J. RANDY FORBES
"LINDSEY,ERIC A",DEFENSE POLICY ADVISOR,2015Q1,F000445,HON. J. RANDY FORBES
"MANCARI, JESSICA",COMMUNICATIONS ADVISOR,2015Q1,F000445,HON. J. RANDY FORBES
"MANEVAL,CHRISTOPHER C",SENIOR LEGISLATIVE ASSISTANT,2015Q1,F000445,HON. J. RANDY FORBES
"MCLACHLAN,CHRISTOPHER M",PART-TIME EMPLOYEE,2015Q1,F000445,HON. J. RANDY FORBES
"SADLER,HAILEY G",COMMUNICATIONS DIRECTOR,2015Q1,F000445,HON. J. RANDY FORBES
"SAYERS,DAVID E",DEFENSE POLICY ADVISOR,2015Q1,F000445,HON. J. RANDY FORBES
"TRUSTY,MEGHAN M",STAFF ASST/SYSTEMS ADMIN,2015Q1,F000445,HON. J. RANDY FORBES
"TRUSTY,MEGHAN M",EXECUTIVE ASSISTANT,2015Q1,F000445,HON. J. RANDY FORBES
"VITALE,AMY K",SHARED EMPLOYEE,2015Q1,F000445,HON. J. RANDY FORBES
"WALLACE,AMANDA M",CONSTITUENT SERVICE REP,2015Q1,F000445,HON. J. RANDY FORBES
"WEIGELT, TINISHA N",FINANCIAL ADMINISTRATOR,2015Q1,F000445,HON. J. RANDY FORBES
"WHITE,RONALD O",DIST DIR WESTERN REG & MIL LIA,2015Q1,F000445,HON. J. RANDY FORBES
"WHITEHOUSE,CHRISTINA N",PART-TIME EMPLOYEE,2015Q1,F000445,HON. J. RANDY FORBES
"WILLIAMS, DIANA M",PART-TIME EMPLOYEE,2015Q1,F000445,HON. J. RANDY FORBES
"BOARDMAN, CHRISTIANE",DC CHIEF OF STAFF,2015Q1,F000445,HON. J. RANDY FORBES
"BYRD,CURTIS S",DISTRICT DIRECTOR EASTERN REG,2015Q1,F000445,HON. J. RANDY FORBES
"FALLON, JOAN E",CONSTITUENT SVS REP/SENIORS AD,2015Q1,F000445,HON. J. RANDY FORBES
"GILMORE, DEE D",CHIEF OF STAFF,2015Q1,F000445,HON. J. RANDY FORBES
"GRAY,ALEXANDER B",SENIOR ADVISOR,2015Q1,F000445,HON. J. RANDY FORBES
"KING, CAROLYN A",DIRECTOR OF OPERATIONS,2015Q1,F000445,HON. J. RANDY FORBES
"MANCARI, JESSICA",COMMUNICATIONS ADVISOR,2015Q1,F000445,HON. J. RANDY FORBES
"MANEVAL,CHRISTOPHER C",SENIOR LEGISLATIVE ASSISTANT,2015Q1,F000445,HON. J. RANDY FORBES
"SADLER,HAILEY G",COMMUNICATIONS DIRECTOR,2015Q1,F000445,HON. J. RANDY FORBES
"SAYERS,DAVID E",DEFENSE POLICY ADVISOR,2015Q1,F000445,HON. J. RANDY FORBES
"TRUSTY,MEGHAN M",STAFF ASST/SYSTEMS ADMIN,2015Q1,F000445,HON. J. RANDY FORBES
"WALLACE,AMANDA M",CONSTITUENT SERVICE REP,2015Q1,F000445,HON. J. RANDY FORBES
"WEIGELT, TINISHA N",FINANCIAL ADMINISTRATOR,2015Q1,F000445,HON. J. RANDY FORBES
"WHITE,RONALD O",DIST DIR WESTERN REG & MIL LIA,2015Q1,F000445,HON. J. RANDY FORBES
"WHITEHOUSE,CHRISTINA N",PART-TIME EMPLOYEE,2015Q1,F000445,HON. J. RANDY FORBES
"WILLIAMS, DIANA M",PART-TIME EMPLOYEE,2015Q1,F000445,HON. J. RANDY FORBES
"ALLEN, JENNIFER E",COMMUNICATIONS DIRECTOR,2015Q1,F000449,HON. JEFF FORTENBERRY
"BACON,DONALD J",PART-TIME EMPLOYEE,2015Q1,F000449,HON. JEFF FORTENBERRY
"BLUM,NATHANIEL K",FIELD REPRESENTATIVE,2015Q1,F000449,HON. JEFF FORTENBERRY
"BOWLING,DREW C",COMMUNICATIONS ASSISTANT,2015Q1,F000449,HON. JEFF FORTENBERRY
"CAPOBIANCO, CHRISTINE",EXECUTIVE ASSISTANT,2015Q1,F000449,HON. JEFF FORTENBERRY
"CHRISTENSEN, AUTUMN",SHARED EMPLOYEE,2015Q1,F000449,HON. JEFF FORTENBERRY
"CLOUTIER, DIANA M",SENIOR LEGISLATIVE ASSISTANT,2015Q1,F000449,HON. JEFF FORTENBERRY
"DESANTIS, PATRICIA A",SENIOR ADVISOR,2015Q1,F000449,HON. JEFF FORTENBERRY
"FEYERHERM, ALAN",DEP. CHIEF OF STAFF/LEGIS. DIR,2015Q1,F000449,HON. JEFF FORTENBERRY
"HERMAN,MONICA T",STAFF ASSISTANT,2015Q1,F000449,HON. JEFF FORTENBERRY
"KLEIN, LELAND C",FIELD REPRESENTATIVE,2015Q1,F000449,HON. JEFF FORTENBERRY
"MATTER,MARGAUX E",CHIEF OF STAFF,2015Q1,F000449,HON. JEFF FORTENBERRY
"POHLEN,CLAIRE T",PART-TIME EMPLOYEE,2015Q1,F000449,HON. JEFF FORTENBERRY
"VOORMAN,KATIE E",LEG. CORRESPONDENT/COMM ASST,2015Q1,F000449,HON. JEFF FORTENBERRY
"WALKER, JEANNE R",OFFICE MANAGER,2015Q1,F000449,HON. JEFF FORTENBERRY
"WILTGIN,JOHN T",DIST. DIR/FIN. COORD,2015Q1,F000449,HON. JEFF FORTENBERRY
"WOODHEAD, MARIE C",FIELD REPRESENTATIVE,2015Q1,F000449,HON. JEFF FORTENBERRY
"ALLEN, JENNIFER E",COMMUNICATIONS DIRECTOR,2015Q1,F000449,HON. JEFF FORTENBERRY
"ALLEN, JENNIFER E",COMMUNICATIONS DIRECTOR (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"BACON,DONALD J",PART-TIME EMPLOYEE,2015Q1,F000449,HON. JEFF FORTENBERRY
"BACON,DONALD J",PART-TIME EMPLOYEE (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"BLUM,NATHANIEL K",FIELD REPRESENTATIVE,2015Q1,F000449,HON. JEFF FORTENBERRY
"BLUM,NATHANIEL K",FIELD REPRESENTATIVE (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"BOWLING,DREW C",COMMUNICATIONS ASSISTANT,2015Q1,F000449,HON. JEFF FORTENBERRY
"BOWLING,DREW C",COMMUNICATIONS ASSISTANT (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"CAPOBIANCO, CHRISTINE",EXECUTIVE ASSISTANT,2015Q1,F000449,HON. JEFF FORTENBERRY
"CAPOBIANCO, CHRISTINE",EXECUTIVE ASSISTANT (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"CHRISTENSEN, AUTUMN",SHARED EMPLOYEE,2015Q1,F000449,HON. JEFF FORTENBERRY
"CLOUTIER, DIANA M",SENIOR LEGISLATIVE ASSISTANT,2015Q1,F000449,HON. JEFF FORTENBERRY
"CLOUTIER, DIANA M",SENIOR LEGISLATIVE ASSISTANT (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"DESANTIS, PATRICIA A",SENIOR ADVISOR,2015Q1,F000449,HON. JEFF FORTENBERRY
"DESANTIS, PATRICIA A",SENIOR ADVISOR (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"FEYERHERM, ALAN",DEP. CHIEF OF STAFF/LEGIS. DIR,2015Q1,F000449,HON. JEFF FORTENBERRY
"FEYERHERM, ALAN",DEP. CHIEF OF STAFF/LEGIS. DIR (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"HERMAN,MONICA T",STAFF ASSISTANT,2015Q1,F000449,HON. JEFF FORTENBERRY
"HERMAN,MONICA T",STAFF ASSISTANT (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"KLEIN, LELAND C",FIELD REPRESENTATIVE,2015Q1,F000449,HON. JEFF FORTENBERRY
"MATTER,MARGAUX E",CHIEF OF STAFF,2015Q1,F000449,HON. JEFF FORTENBERRY
"MATTER,MARGAUX E",CHIEF OF STAFF (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"POHLEN,CLAIRE T",PART-TIME EMPLOYEE,2015Q1,F000449,HON. JEFF FORTENBERRY
"POHLEN,CLAIRE T",PART-TIME EMPLOYEE (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"VOORMAN,KATIE E",LEG. CORRESPONDENT/COMM ASST,2015Q1,F000449,HON. JEFF FORTENBERRY
"VOORMAN,KATIE E",LEG. CORRESPONDENT/COMM ASST (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"WALKER, JEANNE R",OFFICE MANAGER,2015Q1,F000449,HON. JEFF FORTENBERRY
"WALKER, JEANNE R",OFFICE MANAGER (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"WILTGIN,JOHN T",DIST. DIR/FIN. COORD,2015Q1,F000449,HON. JEFF FORTENBERRY
"WILTGIN,JOHN T",DIST. DIR/FIN. COORD. (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"WOODHEAD, MARIE C",FIELD REPRESENTATIVE,2015Q1,F000449,HON. JEFF FORTENBERRY
"WOODHEAD, MARIE C",FIELD REPRESENTATIVE (OTHER COMPENSATION),2015Q1,F000449,HON. JEFF FORTENBERRY
"ALLEN, AMBER",SHARED EMPLOYEE,2015Q1,F000454,HON. BILL FOSTER
"ALLEN,JUSTIN",SHARED EMPLOYEE,2015Q1,F000454,HON. BILL FOSTER
"CALLAGHAN,JAMES M",LEGISLATIVE ASSISTANT,2015Q1,F000454,HON. BILL FOSTER
"CHENEY,CAROLE A",DISTRICT DIRECTOR,2015Q1,F000454,HON. BILL FOSTER
"DELEON,MARIA",DEPUTY OUTREACH DIRECTOR,2015Q1,F000454,HON. BILL FOSTER
"EDWARDS, TANNER S",STAFF ASSISTANT,2015Q1,F000454,HON. BILL FOSTER
"ELIAS,ADAM J",LEGISLATIVE DIRECTOR,2015Q1,F000454,HON. BILL FOSTER
"ELIAS,ADAM J",CHIEF OF STAFF,2015Q1,F000454,HON. BILL FOSTER
"GLIDDEN,ELIZABETH",CHIEF OF STAFF,2015Q1,F000454,HON. BILL FOSTER
"HULL,CAROLYN A",SCHEDULER,2015Q1,F000454,HON. BILL FOSTER
"JACOBS,MEGAN A",COMMUNICATIONS DIRECTOR,2015Q1,F000454,HON. BILL FOSTER
"KELBICK,AMY",LEGISLATIVE ASSISTANT,2015Q1,F000454,HON. BILL FOSTER
"KIPNIS,MATTHEW D",LEGISLATIVE CORRESPONDENT,2015Q1,F000454,HON. BILL FOSTER
"LOPEZ,GABRIEL",CASEWORKER,2015Q1,F000454,HON. BILL FOSTER
"RICH,ALEX J",COMMUNICATIONS ASSISTANT,2015Q1,F000454,HON. BILL FOSTER
"SALBERG,WENDY R",CASEWORKER,2015Q1,F000454,HON. BILL FOSTER
"SIDDIQUI,FAISAL",SHARED EMPLOYEE,2015Q1,F000454,HON. BILL FOSTER
"TIMMINS,GARY W",STAFF ASSISTANT,2015Q1,F000454,HON. BILL FOSTER
"WELLS-ARMSTRONG,CHASITY L",DEPUTY DISTRICT DIRECTOR,2015Q1,F000454,HON. BILL FOSTER
"ALLEN, AMBER",SHARED EMPLOYEE,2015Q1,F000454,HON. BILL FOSTER
"ALLEN,JUSTIN",SHARED EMPLOYEE,2015Q1,F000454,HON. BILL FOSTER
"CALLAGHAN,JAMES M",LEGISLATIVE ASSISTANT,2015Q1,F000454,HON. BILL FOSTER
"CHENEY,CAROLE A",DISTRICT DIRECTOR,2015Q1,F000454,HON. BILL FOSTER
"DELEON,MARIA",DEPUTY OUTREACH DIRECTOR,2015Q1,F000454,HON. BILL FOSTER
"EDWARDS, TANNER S",STAFF ASSISTANT,2015Q1,F000454,HON. BILL FOSTER
"ELIAS,ADAM J",LEGISLATIVE DIRECTOR,2015Q1,F000454,HON. BILL FOSTER
"GLIDDEN,ELIZABETH",CHIEF OF STAFF,2015Q1,F000454,HON. BILL FOSTER
"HULL,CAROLYN A",SCHEDULER,2015Q1,F000454,HON. BILL FOSTER
"JACOBS,MEGAN A",COMMUNICATIONS DIRECTOR,2015Q1,F000454,HON. BILL FOSTER
"KELBICK,AMY",LEGISLATIVE ASSISTANT,2015Q1,F000454,HON. BILL FOSTER
"KIPNIS,MATTHEW D",LEGISLATIVE CORRESPONDENT,2015Q1,F000454,HON. BILL FOSTER
"LOPEZ,GABRIEL",CASEWORKER,2015Q1,F000454,HON. BILL FOSTER
"RICH,ALEX J",COMMUNICATIONS ASSISTANT,2015Q1,F000454,HON. BILL FOSTER
"SALBERG,WENDY R",CASEWORKER,2015Q1,F000454,HON. BILL FOSTER
"SIDDIQUI,FAISAL",SHARED EMPLOYEE,2015Q1,F000454,HON. BILL FOSTER
"TIMMINS,GARY W",STAFF ASSISTANT,2015Q1,F000454,HON. BILL FOSTER
"WELLS-ARMSTRONG,CHASITY L",DEPUTY DISTRICT DIRECTOR,2015Q1,F000454,HON. BILL FOSTER
"ARTZ,CYRUS L",LEGISLATIVE DIRECTOR,2015Q1,F000450,HON. VIRGINIA FOXX
"BANDY,PATRICIA A",CONSTITUENT LIAISON,2015Q1,F000450,HON. VIRGINIA FOXX
"BRYANT,TABETHA M",OFFICE MANAGER,2015Q1,F000450,HON. VIRGINIA FOXX
"BUMGARNER,MARY JO B",DISTRICT ASSISTANT,2015Q1,F000450,HON. VIRGINIA FOXX
"BURCHETTE,JESSALIN E",COMMUNITY LIAISON,2015Q1,F000450,HON. VIRGINIA FOXX
"BUTCHER,COURTNEY R",SCHEDULER,2015Q1,F000450,HON. VIRGINIA FOXX
"DIBBLE,SUSANNAH R",CONSTITUENT LIAISON,2015Q1,F000450,HON. VIRGINIA FOXX
"HANDY,EVAN Q",STAFF ASSISTANT,2015Q1,F000450,HON. VIRGINIA FOXX
"HARVEY,JASON B",STAFF ASSISTANT,2015Q1,F000450,HON. VIRGINIA FOXX
"JENNINGS,JOHN B",STAFF ASSISTANT,2015Q1,F000450,HON. VIRGINIA FOXX
"MORAN,SEAN E",PAID INTERN,2015Q1,F000450,HON. VIRGINIA FOXX
"MOXLEY,RICHARD L",CASEWORKER,2015Q1,F000450,HON. VIRGINIA FOXX
"RENZ, BRANDON",CHIEF OF STAFF,2015Q1,F000450,HON. VIRGINIA FOXX
"RIGGS, WHITNEY",POLICY ADVISOR,2015Q1,F000450,HON. VIRGINIA FOXX
"STRINGER,MEGHAN A",LEGISLATIVE CORRESPONDENT,2015Q1,F000450,HON. VIRGINIA FOXX
"SUMNER,MARK C",CONSTITUENT LIASION,2015Q1,F000450,HON. VIRGINIA FOXX
"SUNDAHL,ALAN L",SHARED EMPLOYEE,2015Q1,F000450,HON. VIRGINIA FOXX
"WATSON,SHERIDAN G",COMMUNICATIONS DIRECTOR,2015Q1,F000450,HON. VIRGINIA FOXX
"WHEAT,NATHAN R",PAID INTERN,2015Q1,F000450,HON. VIRGINIA FOXX
"WHITENER, AARON M",SENIOR ADVISOR,2015Q1,F000450,HON. VIRGINIA FOXX
"WOOD, JENNIFER J",PAID INTERN,2015Q1,F000450,HON. VIRGINIA FOXX
"ARTZ,CYRUS L",LEGISLATIVE DIRECTOR,2015Q1,F000450,HON. VIRGINIA FOXX
"BANDY,PATRICIA A",CONSTITUENT LIAISON,2015Q1,F000450,HON. VIRGINIA FOXX
"BRYANT,TABETHA M",OFFICE MANAGER,2015Q1,F000450,HON. VIRGINIA FOXX
"BUMGARNER,MARY JO B",DISTRICT ASSISTANT,2015Q1,F000450,HON. VIRGINIA FOXX
"BURCHETTE,JESSALIN E",COMMUNITY LIAISON,2015Q1,F000450,HON. VIRGINIA FOXX
"BUTCHER,COURTNEY R",SCHEDULER,2015Q1,F000450,HON. VIRGINIA FOXX
"DIBBLE,SUSANNAH R",CONSTITUENT LIAISON,2015Q1,F000450,HON. VIRGINIA FOXX
"HANDY,EVAN Q",STAFF ASSISTANT,2015Q1,F000450,HON. VIRGINIA FOXX
"HARVEY,JASON B",STAFF ASSISTANT,2015Q1,F000450,HON. VIRGINIA FOXX
"JENNINGS,JOHN B",STAFF ASSISTANT,2015Q1,F000450,HON. VIRGINIA FOXX
"MOXLEY,RICHARD L",CASEWORKER,2015Q1,F000450,HON. VIRGINIA FOXX
"RENZ, BRANDON",CHIEF OF STAFF,2015Q1,F000450,HON. VIRGINIA FOXX
"RIGGS, WHITNEY",POLICY ADVISOR,2015Q1,F000450,HON. VIRGINIA FOXX
"STRINGER,MEGHAN A",LEGISLATIVE CORRESPONDENT,2015Q1,F000450,HON. VIRGINIA FOXX
"SUMNER,MARK C",CONSTITUENT LIASION,2015Q1,F000450,HON. VIRGINIA FOXX
"SUNDAHL,ALAN L",SHARED EMPLOYEE,2015Q1,F000450,HON. VIRGINIA FOXX
